,Booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status
24192,INN24193,2,0,0,2,Meal Plan 2,0,Room_Type 1,320,2018,8,18,Offline,0,0,0,115.0,1,Canceled
30849,INN30850,1,0,0,3,Meal Plan 1,0,Room_Type 4,57,2018,10,13,Online,0,0,0,132.3,2,Not_Canceled
36198,INN36199,2,0,1,1,Meal Plan 1,0,Room_Type 1,144,2018,7,30,Online,0,0,0,114.3,2,Not_Canceled
21347,INN21348,1,0,0,3,Meal Plan 1,0,Room_Type 1,308,2018,11,23,Online,0,0,0,78.3,2,Canceled
31758,INN31759,2,0,0,1,Meal Plan 1,0,Room_Type 1,23,2018,2,13,Online,0,0,0,91.0,1,Not_Canceled
32056,INN32057,2,1,1,3,Meal Plan 1,0,Room_Type 1,76,2018,7,4,Online,0,0,0,99.73,2,Not_Canceled
19367,INN19368,2,0,0,3,Meal Plan 1,0,Room_Type 1,213,2018,6,7,Offline,0,0,0,130.0,0,Canceled
17942,INN17943,3,0,0,4,Meal Plan 1,0,Room_Type 4,1,2018,7,6,Online,0,0,0,189.5,0,Not_Canceled
14423,INN14424,1,0,1,2,Meal Plan 1,0,Room_Type 1,50,2018,1,29,Online,0,0,0,72.9,0,Canceled
11613,INN11614,2,0,0,1,Not Selected,0,Room_Type 1,98,2018,5,7,Online,0,0,0,116.1,0,Canceled
9398,INN09399,2,0,1,2,Meal Plan 1,0,Room_Type 1,119,2018,3,18,Offline,0,0,0,55.0,0,Not_Canceled
24934,INN24935,1,1,2,4,Meal Plan 1,0,Room_Type 1,130,2018,8,11,Online,0,0,0,117.3,1,Not_Canceled
29569,INN29570,1,0,2,2,Meal Plan 1,0,Room_Type 1,11,2018,11,27,Online,0,0,0,89.89,2,Not_Canceled
33559,INN33560,1,0,0,2,Meal Plan 1,0,Room_Type 1,0,2018,2,2,Corporate,1,1,2,65.0,0,Not_Canceled
15274,INN15275,2,0,0,1,Meal Plan 1,0,Room_Type 1,92,2018,11,11,Offline,0,0,0,90.0,0,Not_Canceled
15354,INN15355,2,0,1,1,Meal Plan 2,0,Room_Type 1,301,2018,7,30,Offline,0,0,0,115.0,1,Canceled
14112,INN14113,2,0,1,2,Meal Plan 1,0,Room_Type 1,0,2018,6,13,Offline,0,0,0,80.75,0,Not_Canceled
11189,INN11190,3,0,0,1,Meal Plan 1,0,Room_Type 4,102,2018,5,21,Online,0,0,0,159.3,1,Not_Canceled
7917,INN07918,1,0,1,2,Meal Plan 1,0,Room_Type 1,180,2018,10,10,Offline,0,0,0,120.0,0,Canceled
23332,INN23333,2,0,0,3,Meal Plan 1,0,Room_Type 1,202,2018,10,20,Online,0,0,0,96.3,2,Canceled
31616,INN31617,2,0,1,2,Meal Plan 1,0,Room_Type 1,418,2018,9,26,Offline,0,0,0,75.0,0,Canceled
14097,INN14098,2,0,2,2,Meal Plan 1,0,Room_Type 1,77,2018,3,6,Online,0,0,0,78.2,1,Not_Canceled
27999,INN28000,2,0,0,3,Meal Plan 1,0,Room_Type 1,5,2017,9,3,Online,0,0,0,117.67,2,Not_Canceled
18498,INN18499,2,0,2,1,Meal Plan 1,0,Room_Type 1,16,2018,1,24,Online,0,0,0,87.3,0,Not_Canceled
21614,INN21615,1,0,0,1,Meal Plan 1,0,Room_Type 4,0,2018,5,4,Complementary,1,0,23,0.0,2,Not_Canceled
4428,INN04429,2,1,2,2,Meal Plan 1,0,Room_Type 4,134,2018,8,19,Online,0,0,0,139.95,2,Not_Canceled
4400,INN04401,2,0,1,0,Meal Plan 1,0,Room_Type 1,19,2018,9,19,Online,0,0,0,118.15,0,Canceled
6656,INN06657,2,0,1,3,Meal Plan 1,0,Room_Type 4,94,2018,7,21,Online,0,0,0,123.3,0,Not_Canceled
8569,INN08570,2,0,1,0,Meal Plan 1,0,Room_Type 1,210,2018,10,3,Online,0,0,0,83.85,1,Not_Canceled
34386,INN34387,2,0,1,3,Meal Plan 1,0,Room_Type 1,28,2018,8,29,Online,0,0,0,118.15,0,Canceled
21813,INN21814,3,0,0,3,Meal Plan 1,0,Room_Type 4,57,2018,9,7,Online,0,0,0,140.13,1,Not_Canceled
7230,INN07231,2,2,0,2,Meal Plan 1,0,Room_Type 6,326,2018,12,30,Online,0,0,0,188.88,1,Canceled
802,INN00803,1,0,0,1,Not Selected,0,Room_Type 1,76,2018,4,21,Online,0,0,0,69.3,1,Not_Canceled
4837,INN04838,1,0,0,3,Not Selected,0,Room_Type 1,65,2018,9,27,Online,0,0,0,125.1,1,Not_Canceled
11084,INN11085,2,0,1,1,Meal Plan 1,0,Room_Type 2,75,2018,3,21,Online,0,0,0,78.15,0,Not_Canceled
16920,INN16921,2,0,0,2,Meal Plan 1,0,Room_Type 1,14,2018,7,21,Corporate,0,0,0,105.0,0,Not_Canceled
34408,INN34409,2,0,2,2,Meal Plan 1,0,Room_Type 1,11,2017,10,18,Offline,0,0,0,85.0,0,Not_Canceled
35458,INN35459,2,2,2,1,Meal Plan 1,0,Room_Type 6,54,2018,4,16,Online,0,0,0,177.3,0,Canceled
22126,INN22127,2,2,0,2,Meal Plan 1,0,Room_Type 6,6,2018,4,8,Online,0,0,0,196.0,0,Canceled
18538,INN18539,1,1,0,3,Meal Plan 1,0,Room_Type 1,108,2018,5,4,Online,0,0,0,92.4,0,Not_Canceled
14586,INN14587,3,0,2,5,Meal Plan 1,0,Room_Type 1,231,2018,8,23,Offline,0,0,0,96.9,2,Not_Canceled
2911,INN02912,2,0,0,2,Meal Plan 2,0,Room_Type 1,39,2017,8,14,Offline,0,0,0,101.5,0,Not_Canceled
275,INN00276,3,0,2,4,Meal Plan 1,0,Room_Type 4,109,2018,7,6,Online,0,0,0,118.46,4,Not_Canceled
16358,INN16359,1,0,1,1,Meal Plan 1,0,Room_Type 1,60,2017,10,12,Offline,0,0,0,60.0,0,Not_Canceled
16252,INN16253,1,0,1,1,Meal Plan 1,0,Room_Type 4,23,2018,5,21,Online,0,0,0,156.0,0,Canceled
16515,INN16516,2,0,1,2,Meal Plan 1,0,Room_Type 1,94,2018,10,7,Online,0,0,0,118.8,0,Canceled
12420,INN12421,2,0,0,3,Meal Plan 1,0,Room_Type 1,304,2018,11,3,Offline,0,0,0,89.0,0,Canceled
30776,INN30777,2,0,2,1,Not Selected,0,Room_Type 1,24,2018,12,4,Online,0,0,0,88.0,2,Not_Canceled
17685,INN17686,1,0,0,1,Meal Plan 1,0,Room_Type 1,5,2018,1,20,Offline,0,0,0,65.8,0,Not_Canceled
3651,INN03652,3,0,2,1,Meal Plan 1,0,Room_Type 4,51,2018,5,7,Online,0,0,0,159.3,0,Canceled
24827,INN24828,2,0,0,4,Meal Plan 1,0,Room_Type 1,10,2017,12,23,Online,0,0,0,87.0,0,Not_Canceled
7451,INN07452,2,0,0,2,Meal Plan 1,0,Room_Type 1,59,2018,1,28,Offline,0,0,0,87.0,1,Not_Canceled
16083,INN16084,2,0,2,2,Meal Plan 1,1,Room_Type 2,18,2017,12,4,Online,0,0,0,93.88,0,Not_Canceled
28604,INN28605,2,0,0,1,Meal Plan 1,0,Room_Type 1,105,2018,4,6,Offline,0,0,0,75.0,0,Canceled
11951,INN11952,2,1,1,2,Meal Plan 1,0,Room_Type 1,150,2018,10,3,Online,0,0,0,135.0,0,Canceled
24011,INN24012,2,0,2,7,Meal Plan 1,0,Room_Type 4,82,2018,9,13,Online,0,0,0,149.4,3,Not_Canceled
708,INN00709,1,0,0,2,Meal Plan 1,0,Room_Type 1,188,2018,6,15,Online,0,0,0,130.0,0,Canceled
7564,INN07565,2,0,1,3,Meal Plan 1,0,Room_Type 4,35,2017,10,26,Offline,0,0,0,75.0,0,Not_Canceled
18506,INN18507,2,1,0,1,Meal Plan 1,0,Room_Type 1,111,2018,7,16,Online,0,0,0,121.5,1,Not_Canceled
219,INN00220,2,0,2,5,Meal Plan 1,0,Room_Type 1,103,2017,8,22,Online,0,0,0,55.96,0,Not_Canceled
25114,INN25115,2,0,2,2,Meal Plan 1,0,Room_Type 2,46,2018,3,18,Offline,0,0,0,74.8,0,Not_Canceled
26847,INN26848,2,0,0,4,Meal Plan 1,0,Room_Type 1,106,2018,4,27,Online,0,0,0,95.2,0,Not_Canceled
1654,INN01655,2,0,2,5,Meal Plan 2,0,Room_Type 1,191,2018,9,7,Offline,0,0,0,80.75,1,Not_Canceled
21501,INN21502,1,0,0,1,Meal Plan 1,0,Room_Type 1,8,2018,11,5,Offline,0,0,0,120.0,0,Not_Canceled
696,INN00697,2,0,2,4,Not Selected,0,Room_Type 1,207,2018,7,28,Online,0,0,0,80.75,1,Not_Canceled
8020,INN08021,2,0,0,4,Meal Plan 1,0,Room_Type 1,270,2018,4,20,Offline,0,0,0,62.8,0,Canceled
15433,INN15434,2,0,2,2,Not Selected,0,Room_Type 1,9,2018,10,16,Online,0,0,0,140.0,1,Canceled
20895,INN20896,2,0,0,3,Not Selected,0,Room_Type 1,117,2018,6,28,Online,0,0,0,79.69,1,Not_Canceled
26865,INN26866,2,1,2,3,Meal Plan 1,0,Room_Type 4,186,2018,7,28,Online,0,0,0,111.76,1,Canceled
12687,INN12688,1,0,1,3,Meal Plan 1,0,Room_Type 1,10,2018,11,7,Aviation,0,0,0,79.0,0,Canceled
2060,INN02061,2,0,0,1,Not Selected,0,Room_Type 1,0,2018,7,23,Online,0,0,0,103.32,1,Not_Canceled
28562,INN28563,1,0,0,1,Meal Plan 1,0,Room_Type 1,1,2018,5,11,Offline,0,0,0,135.0,0,Not_Canceled
18319,INN18320,2,0,1,3,Meal Plan 1,0,Room_Type 1,67,2018,5,30,Offline,0,0,0,80.75,0,Not_Canceled
15393,INN15394,2,1,0,2,Meal Plan 1,0,Room_Type 1,58,2018,12,8,Online,0,0,0,109.8,0,Canceled
34088,INN34089,1,0,1,0,Meal Plan 1,0,Room_Type 1,37,2018,5,8,Corporate,1,0,2,65.0,0,Not_Canceled
34194,INN34195,2,0,1,3,Meal Plan 1,0,Room_Type 4,163,2018,9,19,Online,0,0,0,140.4,0,Canceled
31198,INN31199,1,0,0,2,Meal Plan 1,0,Room_Type 1,12,2018,1,26,Corporate,0,0,0,80.0,0,Not_Canceled
14984,INN14985,2,0,4,6,Meal Plan 1,0,Room_Type 1,125,2018,9,4,Online,0,0,0,99.79,5,Not_Canceled
14030,INN14031,2,0,0,2,Not Selected,0,Room_Type 1,1,2018,1,8,Online,1,11,0,67.5,0,Not_Canceled
9507,INN09508,2,0,5,12,Meal Plan 1,0,Room_Type 1,81,2017,8,3,Online,0,0,0,76.5,1,Canceled
6714,INN06715,2,0,0,2,Meal Plan 2,0,Room_Type 1,102,2017,10,16,Online,0,0,0,101.5,0,Canceled
8550,INN08551,2,0,0,4,Meal Plan 1,0,Room_Type 1,156,2018,11,16,Online,0,0,0,85.0,1,Canceled
29714,INN29715,2,0,0,2,Meal Plan 1,0,Room_Type 1,67,2018,11,25,Offline,0,0,0,75.0,0,Not_Canceled
32559,INN32560,1,0,0,3,Meal Plan 1,1,Room_Type 1,4,2018,9,6,Corporate,1,0,1,67.0,1,Not_Canceled
6207,INN06208,2,1,2,1,Meal Plan 1,0,Room_Type 1,62,2018,12,25,Online,0,0,0,111.6,2,Not_Canceled
5565,INN05566,1,0,0,2,Meal Plan 1,0,Room_Type 1,14,2017,10,15,Offline,0,0,0,100.0,0,Not_Canceled
11685,INN11686,1,0,1,0,Meal Plan 1,0,Room_Type 1,7,2018,7,25,Corporate,1,0,2,84.0,1,Not_Canceled
20508,INN20509,1,0,0,3,Meal Plan 1,0,Room_Type 1,71,2018,6,14,Offline,0,0,0,120.0,0,Not_Canceled
5987,INN05988,2,0,2,3,Meal Plan 1,0,Room_Type 1,95,2017,12,18,Online,0,0,0,76.5,2,Not_Canceled
8057,INN08058,2,0,1,3,Meal Plan 1,0,Room_Type 1,113,2018,6,30,Offline,0,0,0,85.0,0,Canceled
8552,INN08553,1,1,0,3,Meal Plan 1,0,Room_Type 2,130,2018,5,5,Online,0,0,0,194.85,0,Not_Canceled
22553,INN22554,2,0,0,2,Meal Plan 1,0,Room_Type 1,122,2018,4,15,Offline,0,0,0,85.0,0,Canceled
1525,INN01526,2,0,0,1,Meal Plan 1,0,Room_Type 4,17,2018,9,8,Online,0,0,0,118.58,1,Not_Canceled
31708,INN31709,2,0,1,0,Meal Plan 1,0,Room_Type 1,42,2018,10,10,Online,0,0,0,126.0,1,Canceled
27099,INN27100,2,0,2,5,Meal Plan 1,0,Room_Type 4,57,2018,9,24,Online,0,0,0,146.96,0,Canceled
7798,INN07799,2,0,1,2,Meal Plan 1,0,Room_Type 1,0,2017,8,21,Online,0,0,0,124.0,0,Canceled
30340,INN30341,2,0,1,3,Not Selected,0,Room_Type 1,158,2018,7,7,Online,0,0,0,97.75,1,Canceled
26147,INN26148,1,0,1,2,Meal Plan 1,0,Room_Type 1,10,2018,10,14,Offline,0,0,0,119.0,0,Not_Canceled
34525,INN34526,2,0,0,3,Meal Plan 1,0,Room_Type 4,41,2018,10,11,Online,0,0,0,151.5,3,Not_Canceled
35705,INN35706,2,0,1,3,Meal Plan 1,0,Room_Type 4,14,2018,11,14,Online,0,0,0,75.27,2,Not_Canceled
31510,INN31511,1,0,0,1,Meal Plan 1,0,Room_Type 1,14,2018,11,29,Corporate,1,0,2,65.0,0,Not_Canceled
23513,INN23514,1,0,0,2,Meal Plan 1,0,Room_Type 1,32,2017,11,20,Offline,0,0,0,73.0,0,Not_Canceled
1658,INN01659,1,0,1,0,Meal Plan 1,0,Room_Type 1,4,2018,5,1,Online,0,0,0,125.0,1,Not_Canceled
31199,INN31200,2,0,1,2,Not Selected,0,Room_Type 1,11,2018,2,12,Online,0,0,0,81.0,1,Not_Canceled
18179,INN18180,1,0,5,10,Meal Plan 1,0,Room_Type 1,11,2018,5,9,Aviation,0,0,0,95.0,0,Canceled
21891,INN21892,3,0,2,1,Meal Plan 1,0,Room_Type 4,62,2018,4,24,Online,0,0,0,137.7,2,Not_Canceled
26831,INN26832,2,0,0,1,Meal Plan 1,0,Room_Type 1,200,2017,8,22,Online,0,0,0,76.5,3,Not_Canceled
14688,INN14689,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,1,28,Online,0,0,0,79.0,0,Not_Canceled
22942,INN22943,1,0,0,1,Meal Plan 1,0,Room_Type 1,8,2018,2,19,Corporate,0,0,0,81.0,0,Not_Canceled
10804,INN10805,1,0,1,1,Not Selected,0,Room_Type 1,7,2017,10,5,Online,0,0,0,114.0,1,Not_Canceled
10199,INN10200,2,0,0,2,Meal Plan 2,0,Room_Type 1,265,2018,6,24,Offline,0,0,0,115.0,1,Canceled
32909,INN32910,2,0,0,2,Meal Plan 1,0,Room_Type 4,51,2018,6,2,Online,0,0,0,102.7,1,Not_Canceled
11435,INN11436,2,0,0,3,Meal Plan 1,0,Room_Type 1,51,2018,12,8,Online,0,0,0,68.47,1,Not_Canceled
14975,INN14976,2,0,1,1,Meal Plan 1,0,Room_Type 1,27,2018,9,26,Online,0,0,0,111.2,0,Canceled
34802,INN34803,3,0,1,1,Meal Plan 1,0,Room_Type 4,53,2018,7,18,Online,0,0,0,137.7,2,Not_Canceled
34414,INN34415,2,0,2,2,Meal Plan 1,0,Room_Type 1,60,2018,3,20,Offline,0,0,0,75.0,0,Canceled
8017,INN08018,2,0,0,1,Not Selected,0,Room_Type 1,4,2018,12,15,Online,0,0,0,78.0,2,Not_Canceled
7712,INN07713,2,0,1,1,Meal Plan 1,0,Room_Type 1,35,2018,8,15,Online,0,0,0,135.9,1,Not_Canceled
26712,INN26713,2,0,2,1,Meal Plan 1,0,Room_Type 1,31,2018,3,5,Online,0,0,0,83.9,1,Not_Canceled
9342,INN09343,2,2,1,1,Meal Plan 1,0,Room_Type 6,47,2018,8,8,Online,0,0,0,207.9,0,Canceled
17406,INN17407,2,0,0,3,Meal Plan 1,0,Room_Type 4,148,2018,10,27,Online,0,0,0,104.4,1,Canceled
32404,INN32405,2,0,1,2,Meal Plan 1,0,Room_Type 1,121,2018,6,24,Offline,0,0,0,90.0,0,Canceled
2776,INN02777,2,0,1,2,Meal Plan 1,0,Room_Type 1,191,2018,6,3,Online,0,0,0,132.0,0,Canceled
2823,INN02824,1,0,0,2,Meal Plan 1,0,Room_Type 1,188,2018,6,15,Online,0,0,0,130.0,0,Canceled
4755,INN04756,2,0,0,2,Meal Plan 1,1,Room_Type 1,111,2018,8,11,Online,0,0,0,123.3,0,Not_Canceled
22190,INN22191,2,0,1,2,Meal Plan 1,0,Room_Type 1,110,2018,10,10,Online,0,0,0,118.8,2,Canceled
11326,INN11327,1,0,2,1,Meal Plan 1,0,Room_Type 1,1,2018,2,28,Offline,0,0,0,60.0,0,Canceled
27361,INN27362,2,0,1,2,Meal Plan 1,0,Room_Type 1,418,2018,9,26,Offline,0,0,0,75.0,0,Canceled
3702,INN03703,0,2,1,2,Meal Plan 1,0,Room_Type 2,43,2018,2,5,Online,0,0,0,69.53,0,Canceled
26787,INN26788,0,2,2,2,Meal Plan 1,0,Room_Type 2,28,2018,2,5,Online,0,0,0,73.39,1,Not_Canceled
37,INN00038,2,0,0,1,Meal Plan 1,0,Room_Type 1,289,2017,10,17,Offline,0,0,0,67.0,0,Not_Canceled
12081,INN12082,2,0,1,3,Meal Plan 1,0,Room_Type 1,0,2018,1,25,Online,0,0,0,100.0,1,Not_Canceled
17983,INN17984,1,0,2,0,Meal Plan 1,0,Room_Type 1,61,2017,10,4,Offline,0,0,0,73.0,0,Not_Canceled
30763,INN30764,2,0,1,2,Meal Plan 1,0,Room_Type 1,132,2018,7,1,Offline,0,0,0,72.25,0,Not_Canceled
19327,INN19328,1,0,0,3,Meal Plan 1,0,Room_Type 1,37,2018,10,13,Offline,0,0,0,95.0,0,Not_Canceled
6712,INN06713,2,0,0,1,Meal Plan 1,0,Room_Type 5,3,2018,6,11,Online,0,0,0,128.8,0,Not_Canceled
28398,INN28399,2,0,2,0,Meal Plan 1,1,Room_Type 1,39,2018,7,10,Online,0,0,0,144.9,1,Not_Canceled
15446,INN15447,2,0,1,3,Not Selected,0,Room_Type 1,38,2018,3,14,Online,0,0,0,71.1,0,Not_Canceled
8661,INN08662,2,0,1,3,Meal Plan 1,0,Room_Type 1,157,2018,7,11,Online,0,0,0,101.58,1,Canceled
11299,INN11300,1,0,2,3,Meal Plan 1,0,Room_Type 1,115,2018,2,27,Offline,0,0,0,76.0,0,Not_Canceled
13007,INN13008,2,0,0,2,Meal Plan 2,0,Room_Type 1,256,2018,6,15,Offline,0,0,0,115.0,1,Canceled
18731,INN18732,1,0,2,4,Meal Plan 1,0,Room_Type 1,69,2018,6,12,Offline,0,0,0,120.0,0,Canceled
10487,INN10488,2,0,0,3,Meal Plan 1,0,Room_Type 1,36,2018,4,27,Online,0,0,0,113.1,0,Canceled
19012,INN19013,2,0,2,1,Meal Plan 1,0,Room_Type 4,61,2018,6,12,Offline,0,0,0,90.95,1,Not_Canceled
899,INN00900,2,0,0,3,Meal Plan 1,0,Room_Type 1,37,2018,10,13,Offline,0,0,0,105.0,0,Not_Canceled
6116,INN06117,2,0,0,1,Meal Plan 1,0,Room_Type 1,9,2018,7,6,Online,0,0,0,139.0,1,Not_Canceled
2601,INN02602,2,0,1,0,Meal Plan 1,0,Room_Type 1,263,2017,9,21,Offline,0,0,0,67.0,0,Not_Canceled
15517,INN15518,2,0,0,4,Meal Plan 1,0,Room_Type 4,15,2018,8,31,Online,0,0,0,116.0,1,Not_Canceled
5108,INN05109,2,0,0,2,Not Selected,0,Room_Type 1,81,2018,12,2,Online,0,0,0,59.84,0,Not_Canceled
20706,INN20707,2,0,2,2,Not Selected,0,Room_Type 1,208,2018,7,30,Online,0,0,0,80.75,0,Canceled
7105,INN07106,2,1,1,1,Meal Plan 1,0,Room_Type 1,132,2018,6,11,Online,0,0,0,143.1,2,Not_Canceled
26726,INN26727,2,0,0,3,Meal Plan 1,0,Room_Type 4,158,2018,7,28,Online,0,0,0,121.8,1,Canceled
5888,INN05889,2,0,1,1,Meal Plan 1,0,Room_Type 1,60,2017,10,12,Offline,0,0,0,65.0,1,Not_Canceled
7485,INN07486,3,0,0,2,Meal Plan 1,0,Room_Type 4,140,2018,8,12,Online,0,0,0,146.7,0,Canceled
29828,INN29829,2,1,1,5,Meal Plan 1,0,Room_Type 1,98,2018,7,4,Online,0,0,0,130.5,0,Canceled
14189,INN14190,2,0,0,3,Meal Plan 1,0,Room_Type 4,11,2018,6,14,Corporate,0,0,0,90.0,0,Canceled
12493,INN12494,2,0,2,0,Not Selected,0,Room_Type 1,30,2018,12,11,Online,0,0,0,88.0,2,Not_Canceled
12630,INN12631,2,0,0,1,Meal Plan 2,0,Room_Type 1,72,2017,9,18,Offline,0,0,0,108.0,0,Not_Canceled
27013,INN27014,2,0,1,0,Not Selected,0,Room_Type 1,49,2018,7,11,Online,0,0,0,93.15,0,Canceled
33928,INN33929,2,0,2,2,Meal Plan 1,0,Room_Type 1,109,2018,2,21,Online,0,0,0,62.7,0,Not_Canceled
19788,INN19789,2,0,0,4,Meal Plan 1,0,Room_Type 1,8,2018,1,19,Online,0,0,0,83.0,1,Not_Canceled
582,INN00583,2,0,1,3,Meal Plan 1,0,Room_Type 1,114,2018,8,22,Offline,0,0,0,72.25,0,Not_Canceled
26547,INN26548,1,0,0,0,Meal Plan 1,0,Room_Type 1,5,2017,12,1,Complementary,0,0,0,0.0,0,Not_Canceled
35531,INN35532,2,0,1,2,Meal Plan 1,0,Room_Type 2,130,2018,3,25,Online,0,0,0,102.58,1,Not_Canceled
16407,INN16408,2,0,2,2,Meal Plan 1,0,Room_Type 4,7,2018,12,18,Online,0,0,0,90.1,2,Not_Canceled
30718,INN30719,2,0,2,1,Meal Plan 1,0,Room_Type 1,121,2018,7,16,Online,0,0,0,105.3,1,Not_Canceled
5365,INN05366,1,0,1,3,Meal Plan 1,0,Room_Type 4,6,2018,11,14,Corporate,0,0,0,100.63,0,Not_Canceled
21322,INN21323,2,0,2,1,Meal Plan 2,0,Room_Type 1,131,2017,8,15,Offline,0,0,0,94.5,0,Canceled
36194,INN36195,2,0,1,2,Meal Plan 1,0,Room_Type 4,189,2018,3,25,Offline,0,0,0,60.0,1,Not_Canceled
23076,INN23077,2,0,1,3,Meal Plan 1,0,Room_Type 4,120,2018,8,8,Online,0,0,0,127.8,0,Canceled
10316,INN10317,2,0,2,3,Meal Plan 1,0,Room_Type 1,70,2018,4,2,Online,0,0,0,61.56,2,Not_Canceled
8905,INN08906,2,0,4,11,Meal Plan 1,0,Room_Type 4,4,2018,2,25,Online,0,0,0,110.53,1,Canceled
8987,INN08988,3,0,1,3,Meal Plan 1,0,Room_Type 4,158,2018,6,30,Online,0,0,0,121.55,2,Canceled
16056,INN16057,2,0,2,1,Not Selected,0,Room_Type 1,1,2018,2,20,Online,0,0,0,81.0,0,Not_Canceled
13689,INN13690,2,0,0,3,Meal Plan 2,0,Room_Type 4,42,2018,8,31,Online,0,0,0,157.5,0,Canceled
5490,INN05491,2,0,0,1,Meal Plan 1,0,Room_Type 1,115,2018,2,27,Online,0,0,0,1.0,0,Not_Canceled
14549,INN14550,2,0,2,2,Meal Plan 1,0,Room_Type 1,2,2018,5,15,Offline,0,0,0,81.75,0,Not_Canceled
18826,INN18827,2,0,0,3,Meal Plan 1,0,Room_Type 1,19,2017,10,6,Offline,1,1,0,90.0,0,Not_Canceled
30250,INN30251,2,0,2,2,Meal Plan 1,0,Room_Type 1,96,2018,4,17,Online,0,0,0,84.58,1,Not_Canceled
25820,INN25821,2,0,0,2,Meal Plan 2,0,Room_Type 1,292,2018,7,21,Offline,0,0,0,112.0,0,Canceled
18979,INN18980,2,0,2,3,Meal Plan 1,0,Room_Type 4,117,2018,10,29,Online,0,0,0,122.94,1,Not_Canceled
17952,INN17953,0,2,1,1,Meal Plan 1,0,Room_Type 2,247,2018,8,27,Online,0,0,0,86.63,1,Canceled
18887,INN18888,2,0,0,2,Not Selected,0,Room_Type 1,1,2017,8,7,Online,0,0,0,81.0,1,Not_Canceled
31888,INN31889,2,0,0,4,Meal Plan 1,0,Room_Type 5,56,2018,10,5,Online,0,0,0,123.84,0,Not_Canceled
15235,INN15236,1,0,0,2,Meal Plan 2,0,Room_Type 1,292,2018,7,21,Offline,0,0,0,90.0,0,Not_Canceled
10787,INN10788,2,1,1,1,Meal Plan 1,0,Room_Type 1,77,2018,4,25,Online,0,0,0,112.5,2,Not_Canceled
11869,INN11870,1,0,0,2,Meal Plan 1,0,Room_Type 1,35,2018,6,21,Online,0,0,0,107.1,1,Not_Canceled
27990,INN27991,1,0,0,2,Meal Plan 1,0,Room_Type 1,192,2018,6,24,Offline,0,0,0,95.0,0,Not_Canceled
27442,INN27443,2,0,2,1,Meal Plan 1,0,Room_Type 1,24,2018,9,18,Offline,0,0,0,95.0,0,Not_Canceled
4703,INN04704,2,0,0,3,Meal Plan 1,0,Room_Type 1,59,2017,10,29,Online,0,0,0,72.25,2,Not_Canceled
22580,INN22581,2,0,0,2,Meal Plan 1,0,Room_Type 1,1,2018,9,15,Corporate,1,0,1,75.0,0,Not_Canceled
19760,INN19761,2,0,0,3,Meal Plan 1,0,Room_Type 1,104,2017,12,3,Offline,0,0,0,75.0,0,Not_Canceled
32321,INN32322,2,1,3,7,Meal Plan 1,0,Room_Type 6,65,2018,6,10,Online,0,0,0,214.83,0,Canceled
27269,INN27270,2,0,0,2,Meal Plan 1,0,Room_Type 1,48,2018,11,4,Online,0,0,0,97.2,2,Not_Canceled
28861,INN28862,3,0,1,3,Meal Plan 1,0,Room_Type 4,96,2018,9,1,Online,0,0,0,166.05,4,Not_Canceled
11635,INN11636,2,0,1,2,Meal Plan 1,0,Room_Type 1,105,2018,3,18,Offline,0,0,0,58.0,0,Not_Canceled
9593,INN09594,2,0,1,0,Not Selected,0,Room_Type 1,0,2018,8,8,Online,0,0,0,93.81,0,Not_Canceled
23078,INN23079,2,0,0,5,Not Selected,0,Room_Type 1,173,2018,11,1,Online,0,0,0,80.1,2,Not_Canceled
29412,INN29413,1,0,2,4,Meal Plan 1,0,Room_Type 1,245,2018,7,6,Offline,0,0,0,110.0,0,Canceled
2342,INN02343,2,0,2,1,Meal Plan 1,1,Room_Type 1,180,2018,9,3,Online,0,0,0,135.9,1,Canceled
35392,INN35393,1,0,0,1,Meal Plan 1,0,Room_Type 1,5,2018,3,2,Corporate,0,0,0,66.0,0,Not_Canceled
11633,INN11634,3,0,1,4,Meal Plan 1,0,Room_Type 5,192,2018,7,25,Offline,0,0,0,117.3,1,Canceled
33105,INN33106,1,0,0,2,Meal Plan 1,0,Room_Type 1,86,2017,9,24,Offline,0,0,0,87.5,0,Not_Canceled
7902,INN07903,2,0,1,4,Meal Plan 1,0,Room_Type 1,38,2018,3,9,Online,0,0,0,63.06,1,Not_Canceled
16561,INN16562,1,0,0,4,Meal Plan 1,0,Room_Type 1,270,2018,4,20,Offline,0,0,0,70.0,0,Not_Canceled
26695,INN26696,1,0,0,1,Meal Plan 1,0,Room_Type 1,14,2018,5,27,Offline,0,0,0,62.5,0,Not_Canceled
34773,INN34774,2,0,0,1,Meal Plan 1,1,Room_Type 1,9,2018,9,8,Online,0,0,0,168.0,3,Not_Canceled
27183,INN27184,1,0,0,1,Meal Plan 1,0,Room_Type 1,14,2018,11,16,Corporate,0,0,0,65.0,0,Not_Canceled
863,INN00864,2,0,0,2,Meal Plan 1,0,Room_Type 1,29,2018,12,2,Corporate,0,0,0,85.0,0,Not_Canceled
