,Booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status
2170,INN02171,2,0,1,3,Meal Plan 1,0,Room_Type 1,83,2018,5,2,Offline,0,0,0,80.75,0,Not_Canceled
29298,INN29299,1,0,1,2,Meal Plan 1,0,Room_Type 1,4,2018,3,14,Online,0,0,0,80.08,1,Not_Canceled
34129,INN34130,2,0,1,3,Meal Plan 1,0,Room_Type 1,210,2017,10,8,Offline,0,0,0,72.75,0,Not_Canceled
14236,INN14237,2,0,2,2,Meal Plan 1,0,Room_Type 1,35,2018,1,8,Offline,0,0,0,58.0,1,Not_Canceled
26187,INN26188,1,0,1,5,Meal Plan 1,0,Room_Type 1,118,2018,6,6,Offline,0,0,0,110.0,2,Not_Canceled
11216,INN11217,1,0,0,1,Meal Plan 1,0,Room_Type 1,17,2018,12,9,Corporate,1,0,1,65.0,0,Not_Canceled
3511,INN03512,2,0,0,3,Meal Plan 1,0,Room_Type 1,103,2018,5,4,Offline,0,0,0,80.0,0,Not_Canceled
16909,INN16910,3,0,1,3,Meal Plan 1,0,Room_Type 1,79,2018,5,16,Online,0,0,0,150.45,0,Canceled
25258,INN25259,2,0,0,2,Meal Plan 1,0,Room_Type 1,10,2017,12,31,Offline,0,0,0,206.55,0,Not_Canceled
11185,INN11186,2,0,0,2,Meal Plan 1,0,Room_Type 1,112,2018,6,2,Offline,0,0,0,100.0,0,Not_Canceled
1412,INN01413,2,0,0,3,Meal Plan 1,0,Room_Type 1,45,2018,2,25,Online,0,0,0,80.3,1,Not_Canceled
12746,INN12747,2,0,0,2,Not Selected,0,Room_Type 1,70,2018,3,9,Online,0,0,0,67.5,1,Canceled
2556,INN02557,2,0,0,3,Meal Plan 1,0,Room_Type 4,313,2018,12,1,Online,0,0,0,91.8,1,Canceled
14598,INN14599,2,0,2,0,Meal Plan 1,0,Room_Type 1,0,2017,9,20,Corporate,0,0,0,65.0,0,Not_Canceled
20888,INN20889,2,0,0,3,Meal Plan 1,0,Room_Type 1,314,2018,10,12,Offline,0,0,0,75.0,0,Canceled
29487,INN29488,2,0,0,2,Meal Plan 2,0,Room_Type 1,102,2017,10,16,Offline,0,0,0,109.0,0,Not_Canceled
14044,INN14045,1,0,1,0,Meal Plan 1,0,Room_Type 1,39,2018,9,25,Online,0,0,0,129.7,0,Not_Canceled
22804,INN22805,2,0,0,2,Meal Plan 1,0,Room_Type 1,74,2017,10,28,Online,0,0,0,89.25,1,Not_Canceled
2667,INN02668,1,0,0,1,Meal Plan 1,0,Room_Type 1,14,2018,5,27,Offline,0,0,0,62.5,0,Not_Canceled
7679,INN07680,2,0,0,2,Meal Plan 2,0,Room_Type 1,257,2017,7,1,Offline,0,0,0,101.5,0,Canceled
19878,INN19879,2,0,2,3,Meal Plan 1,0,Room_Type 1,84,2018,4,14,Online,0,0,0,90.95,0,Not_Canceled
29695,INN29696,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,12,13,Corporate,1,0,4,67.0,1,Not_Canceled
27745,INN27746,2,1,2,3,Not Selected,0,Room_Type 1,225,2018,12,29,Online,0,0,0,71.91,0,Canceled
29958,INN29959,2,0,0,3,Meal Plan 1,0,Room_Type 4,42,2018,5,17,Offline,0,0,0,96.3,0,Not_Canceled
2550,INN02551,2,0,0,2,Meal Plan 2,0,Room_Type 1,291,2018,8,19,Online,0,0,0,115.0,0,Canceled
8144,INN08145,2,0,1,0,Not Selected,0,Room_Type 1,10,2017,10,4,Online,0,0,0,87.78,1,Not_Canceled
32843,INN32844,3,0,1,4,Meal Plan 2,0,Room_Type 1,197,2018,12,21,Offline,0,0,0,160.6,0,Not_Canceled
25269,INN25270,2,2,0,4,Meal Plan 1,0,Room_Type 6,1,2017,12,30,Online,0,0,0,205.5,2,Not_Canceled
25007,INN25008,2,0,1,2,Meal Plan 1,0,Room_Type 4,46,2017,11,6,Offline,0,0,0,60.0,0,Not_Canceled
35661,INN35662,2,0,0,1,Meal Plan 2,0,Room_Type 1,55,2018,4,6,Offline,0,0,0,104.0,0,Not_Canceled
29313,INN29314,2,0,1,3,Not Selected,0,Room_Type 1,90,2018,7,11,Online,0,0,0,70.78,1,Not_Canceled
1213,INN01214,2,0,0,2,Meal Plan 1,0,Room_Type 1,216,2018,8,30,Online,0,0,0,96.3,1,Canceled
2396,INN02397,2,0,0,3,Meal Plan 1,0,Room_Type 1,133,2018,5,17,Online,0,0,0,99.9,0,Not_Canceled
33612,INN33613,2,0,1,2,Meal Plan 1,0,Room_Type 1,86,2018,5,20,Offline,0,0,0,65.0,1,Not_Canceled
26014,INN26015,2,0,0,3,Meal Plan 1,0,Room_Type 1,138,2017,7,29,Online,0,0,0,58.9,0,Not_Canceled
27784,INN27785,2,0,2,3,Not Selected,0,Room_Type 1,18,2018,6,30,Online,0,0,0,139.0,1,Not_Canceled
26309,INN26310,3,0,2,3,Meal Plan 1,0,Room_Type 4,42,2018,4,24,Online,0,0,0,134.98,0,Canceled
34863,INN34864,2,0,0,2,Meal Plan 2,0,Room_Type 1,39,2017,8,14,Offline,0,0,0,109.0,0,Not_Canceled
32957,INN32958,3,0,2,3,Meal Plan 1,0,Room_Type 4,142,2018,7,2,Online,0,0,0,126.65,1,Canceled
31975,INN31976,2,0,1,2,Meal Plan 1,0,Room_Type 1,305,2018,11,4,Offline,0,0,0,89.0,0,Canceled
33636,INN33637,3,0,0,3,Meal Plan 1,1,Room_Type 4,4,2018,7,27,Online,0,0,0,177.0,1,Not_Canceled
27240,INN27241,1,0,0,1,Meal Plan 1,0,Room_Type 1,16,2018,6,16,Corporate,0,0,0,95.0,0,Not_Canceled
29722,INN29723,2,0,0,3,Meal Plan 1,0,Room_Type 1,213,2018,6,7,Offline,0,0,0,130.0,0,Canceled
6117,INN06118,2,0,0,3,Meal Plan 1,0,Room_Type 1,41,2018,10,26,Online,0,0,0,132.67,2,Not_Canceled
11955,INN11956,2,1,2,2,Meal Plan 1,0,Room_Type 4,123,2018,5,22,Online,0,0,0,107.95,2,Not_Canceled
28504,INN28505,2,0,1,2,Meal Plan 1,0,Room_Type 4,20,2018,5,30,Online,0,0,0,132.67,1,Not_Canceled
26736,INN26737,1,0,1,3,Meal Plan 1,0,Room_Type 1,127,2018,4,28,Offline,0,0,0,80.0,0,Canceled
5070,INN05071,2,0,1,2,Meal Plan 1,0,Room_Type 1,36,2018,8,29,Online,0,0,0,86.63,2,Not_Canceled
5976,INN05977,2,0,1,2,Meal Plan 1,0,Room_Type 1,278,2018,12,9,Online,0,0,0,78.3,3,Not_Canceled
26268,INN26269,2,2,2,5,Meal Plan 1,0,Room_Type 6,31,2017,10,18,Online,0,0,0,159.3,2,Not_Canceled
10824,INN10825,1,0,0,1,Meal Plan 1,0,Room_Type 1,4,2018,11,29,Corporate,0,0,0,79.0,1,Not_Canceled
13410,INN13411,2,0,0,1,Not Selected,0,Room_Type 1,3,2018,11,19,Online,0,0,0,95.0,1,Canceled
31477,INN31478,2,0,1,2,Meal Plan 1,0,Room_Type 1,275,2018,9,23,Online,0,0,0,118.2,2,Canceled
25899,INN25900,3,0,0,2,Meal Plan 1,0,Room_Type 1,22,2018,10,5,Offline,0,0,0,115.0,0,Not_Canceled
19002,INN19003,2,0,1,4,Meal Plan 1,0,Room_Type 4,138,2018,7,18,Online,0,0,0,115.6,1,Not_Canceled
24071,INN24072,2,0,2,1,Meal Plan 1,0,Room_Type 1,79,2018,12,18,Online,0,0,0,102.6,1,Not_Canceled
6514,INN06515,1,0,1,2,Meal Plan 1,0,Room_Type 1,38,2018,10,3,Online,0,0,0,117.0,1,Not_Canceled
30308,INN30309,2,0,0,3,Not Selected,0,Room_Type 1,125,2018,11,17,Online,0,0,0,79.2,0,Canceled
25366,INN25367,2,0,0,1,Meal Plan 1,0,Room_Type 1,63,2018,12,13,Online,0,0,0,93.6,2,Not_Canceled
15089,INN15090,2,0,1,1,Meal Plan 2,0,Room_Type 1,16,2017,8,15,Offline,0,0,0,104.0,0,Not_Canceled
23054,INN23055,2,2,1,2,Meal Plan 1,0,Room_Type 6,1,2018,10,28,Online,0,0,0,211.76,1,Not_Canceled
16593,INN16594,2,0,1,2,Meal Plan 1,0,Room_Type 4,95,2018,4,11,Online,0,0,0,68.2,0,Not_Canceled
6281,INN06282,2,0,1,3,Meal Plan 1,0,Room_Type 4,13,2018,5,5,Online,0,0,0,148.5,0,Not_Canceled
28643,INN28644,2,0,1,1,Not Selected,0,Room_Type 1,10,2018,10,29,Online,0,0,0,120.0,1,Not_Canceled
9423,INN09424,2,0,0,2,Meal Plan 1,0,Room_Type 1,11,2017,8,18,Corporate,0,0,0,75.0,0,Canceled
4809,INN04810,1,0,0,1,Meal Plan 1,0,Room_Type 1,3,2018,5,19,Offline,1,0,11,45.0,2,Not_Canceled
31670,INN31671,2,0,1,1,Meal Plan 1,0,Room_Type 1,275,2018,6,4,Offline,0,0,0,62.8,0,Canceled
32887,INN32888,2,0,0,2,Meal Plan 1,0,Room_Type 1,45,2018,9,1,Online,0,0,0,118.8,2,Not_Canceled
12002,INN12003,1,0,0,3,Meal Plan 1,0,Room_Type 1,73,2017,11,24,Online,0,0,0,0.0,0,Not_Canceled
23273,INN23274,2,0,0,1,Not Selected,0,Room_Type 1,2,2018,10,11,Online,0,0,0,92.98,0,Not_Canceled
7626,INN07627,1,0,2,2,Meal Plan 1,0,Room_Type 1,156,2018,7,16,Offline,0,0,0,68.0,1,Not_Canceled
11845,INN11846,2,0,1,2,Meal Plan 1,0,Room_Type 1,162,2018,7,1,Online,0,0,0,105.3,0,Canceled
31838,INN31839,2,0,2,2,Not Selected,0,Room_Type 1,7,2018,10,28,Online,0,0,0,100.1,1,Not_Canceled
21160,INN21161,2,0,1,0,Meal Plan 1,0,Room_Type 1,3,2017,9,14,Online,0,0,0,126.0,1,Not_Canceled
7067,INN07068,3,0,1,2,Meal Plan 1,0,Room_Type 1,16,2018,2,19,Offline,0,0,0,118.0,1,Not_Canceled
34573,INN34574,3,0,1,2,Meal Plan 1,0,Room_Type 1,152,2018,8,5,Online,0,0,0,110.65,2,Canceled
26803,INN26804,1,0,0,0,Meal Plan 1,0,Room_Type 4,0,2018,4,27,Complementary,0,0,0,0.0,2,Not_Canceled
19651,INN19652,2,0,1,2,Meal Plan 1,0,Room_Type 1,18,2018,11,11,Online,0,0,0,88.29,1,Not_Canceled
20521,INN20522,2,0,0,3,Meal Plan 1,0,Room_Type 1,17,2018,3,17,Offline,0,0,0,80.0,0,Not_Canceled
11148,INN11149,3,0,2,2,Meal Plan 1,0,Room_Type 4,5,2017,9,26,Offline,0,0,0,105.0,1,Not_Canceled
20858,INN20859,2,1,0,2,Meal Plan 1,0,Room_Type 1,74,2018,11,4,Online,0,0,0,109.8,0,Canceled
5892,INN05893,1,0,0,1,Not Selected,0,Room_Type 1,8,2018,10,27,Online,0,0,0,84.7,1,Not_Canceled
19297,INN19298,2,0,1,3,Meal Plan 1,0,Room_Type 1,5,2018,3,14,Online,0,0,0,109.0,1,Not_Canceled
17111,INN17112,2,0,0,1,Meal Plan 2,0,Room_Type 1,5,2018,4,28,Online,0,0,0,130.13,0,Not_Canceled
14799,INN14800,1,0,0,1,Meal Plan 1,0,Room_Type 5,14,2018,7,6,Corporate,0,0,0,143.0,0,Not_Canceled
30943,INN30944,2,0,1,2,Meal Plan 1,0,Room_Type 1,17,2017,11,13,Offline,0,0,0,38.67,0,Not_Canceled
14119,INN14120,2,0,0,1,Not Selected,0,Room_Type 1,110,2018,10,12,Online,0,0,0,108.0,1,Canceled
35294,INN35295,2,0,1,1,Meal Plan 1,0,Room_Type 1,71,2018,11,12,Complementary,0,0,0,0.0,1,Not_Canceled
32688,INN32689,2,0,2,3,Meal Plan 1,0,Room_Type 1,121,2018,12,24,Online,0,0,0,88.4,1,Not_Canceled
4479,INN04480,2,0,2,3,Meal Plan 1,0,Room_Type 1,12,2018,11,10,Online,0,0,0,90.07,1,Not_Canceled
20625,INN20626,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,7,27,Offline,0,0,0,45.0,1,Not_Canceled
14109,INN14110,2,0,2,4,Meal Plan 1,0,Room_Type 4,82,2018,4,9,Online,0,0,0,99.45,1,Not_Canceled
1269,INN01270,1,0,0,1,Meal Plan 1,0,Room_Type 1,2,2018,8,2,Online,0,0,0,102.7,0,Not_Canceled
7100,INN07101,2,0,1,2,Not Selected,0,Room_Type 1,9,2018,12,16,Online,0,0,0,78.0,0,Not_Canceled
32508,INN32509,1,0,5,11,Not Selected,0,Room_Type 1,31,2018,12,3,Online,0,0,0,66.29,0,Canceled
24398,INN24399,3,0,1,5,Meal Plan 1,0,Room_Type 4,85,2018,8,22,Online,0,0,0,165.3,0,Not_Canceled
28991,INN28992,2,0,2,0,Meal Plan 2,0,Room_Type 1,275,2018,4,17,Offline,0,0,0,110.0,0,Canceled
322,INN00323,2,0,0,2,Meal Plan 1,0,Room_Type 1,245,2018,6,17,Online,0,0,0,75.0,0,Canceled
20008,INN20009,1,0,0,1,Meal Plan 1,0,Room_Type 1,3,2018,11,24,Corporate,1,1,3,67.0,1,Not_Canceled
2082,INN02083,1,0,3,7,Meal Plan 1,0,Room_Type 4,17,2018,2,19,Online,0,0,0,107.7,1,Canceled
36093,INN36094,2,0,0,2,Meal Plan 2,0,Room_Type 1,39,2017,8,14,Offline,0,0,0,109.0,0,Not_Canceled
17041,INN17042,2,0,1,3,Meal Plan 2,0,Room_Type 1,210,2017,10,8,Offline,0,0,0,86.0,0,Canceled
10931,INN10932,2,0,0,2,Meal Plan 1,0,Room_Type 1,74,2018,12,2,Offline,0,0,0,75.0,0,Not_Canceled
11698,INN11699,1,0,1,1,Meal Plan 1,0,Room_Type 1,24,2018,6,13,Online,0,0,0,89.25,0,Not_Canceled
26849,INN26850,2,0,0,3,Not Selected,0,Room_Type 1,46,2018,10,25,Online,0,0,0,112.67,1,Canceled
32991,INN32992,1,0,0,3,Meal Plan 1,0,Room_Type 1,166,2018,11,1,Offline,0,0,0,110.0,0,Canceled
21610,INN21611,2,0,0,1,Not Selected,0,Room_Type 1,134,2018,6,18,Online,0,0,0,116.1,0,Not_Canceled
1549,INN01550,1,0,2,2,Meal Plan 1,0,Room_Type 1,37,2017,9,20,Online,0,0,0,95.0,0,Not_Canceled
15282,INN15283,2,0,1,0,Meal Plan 1,0,Room_Type 1,37,2018,9,25,Offline,0,0,0,85.5,0,Not_Canceled
18284,INN18285,2,0,0,2,Meal Plan 2,0,Room_Type 1,74,2017,9,18,Offline,0,0,0,109.0,0,Not_Canceled
16485,INN16486,2,0,0,2,Meal Plan 1,0,Room_Type 1,239,2018,10,28,Online,0,0,0,96.3,1,Canceled
7142,INN07143,3,0,1,3,Meal Plan 1,0,Room_Type 1,100,2018,5,19,Online,0,0,0,136.0,2,Not_Canceled
11161,INN11162,2,0,2,1,Meal Plan 1,0,Room_Type 1,282,2017,10,10,Offline,0,0,0,76.67,0,Not_Canceled
54,INN00055,2,0,1,0,Not Selected,0,Room_Type 1,13,2018,6,13,Online,0,0,0,89.0,2,Not_Canceled
26958,INN26959,2,0,0,3,Meal Plan 1,0,Room_Type 1,30,2017,10,7,Online,0,0,0,94.5,2,Not_Canceled
12391,INN12392,1,0,0,2,Meal Plan 1,0,Room_Type 1,103,2018,4,19,Offline,0,0,0,115.0,0,Canceled
21205,INN21206,2,0,0,3,Meal Plan 1,0,Room_Type 2,246,2018,9,8,Online,0,0,0,81.77,1,Canceled
18493,INN18494,2,0,3,7,Meal Plan 1,0,Room_Type 2,232,2018,8,1,Online,0,0,0,81.82,2,Canceled
31962,INN31963,2,0,2,1,Meal Plan 1,0,Room_Type 1,46,2018,8,14,Online,0,0,0,135.9,2,Not_Canceled
5282,INN05283,2,0,0,1,Meal Plan 1,0,Room_Type 1,116,2018,9,23,Online,0,0,0,135.9,2,Not_Canceled
17020,INN17021,2,0,1,1,Meal Plan 1,0,Room_Type 1,54,2018,11,19,Offline,0,0,0,75.0,0,Not_Canceled
28914,INN28915,2,0,2,2,Meal Plan 1,0,Room_Type 4,1,2018,1,29,Online,1,11,20,106.0,1,Not_Canceled
3974,INN03975,2,0,0,4,Not Selected,0,Room_Type 1,48,2018,2,24,Online,0,0,0,51.09,0,Not_Canceled
7804,INN07805,2,0,2,1,Meal Plan 1,0,Room_Type 1,104,2018,7,2,Online,0,0,0,88.01,1,Not_Canceled
13398,INN13399,2,0,0,1,Meal Plan 1,0,Room_Type 1,180,2017,10,16,Offline,0,0,0,70.0,0,Canceled
4993,INN04994,1,0,2,2,Meal Plan 1,0,Room_Type 1,202,2018,11,6,Corporate,1,3,6,40.0,1,Not_Canceled
20050,INN20051,2,0,1,1,Meal Plan 1,0,Room_Type 1,20,2018,4,30,Online,0,0,0,136.0,1,Not_Canceled
28930,INN28931,2,1,0,1,Meal Plan 1,0,Room_Type 1,102,2018,7,9,Online,0,0,0,130.5,2,Not_Canceled
12614,INN12615,2,0,0,2,Meal Plan 1,0,Room_Type 4,4,2018,9,13,Online,0,0,0,124.36,0,Canceled
32719,INN32720,2,0,0,2,Meal Plan 1,0,Room_Type 1,90,2018,4,28,Online,0,0,0,127.8,1,Canceled
2964,INN02965,0,2,1,0,Meal Plan 1,0,Room_Type 2,197,2018,7,17,Online,0,0,0,86.5,0,Canceled
32205,INN32206,1,0,1,5,Meal Plan 1,0,Room_Type 1,81,2018,9,5,Offline,0,0,0,85.0,0,Not_Canceled
13900,INN13901,2,0,0,4,Not Selected,0,Room_Type 1,34,2018,2,9,Online,0,0,0,67.5,0,Canceled
2573,INN02574,2,0,1,0,Meal Plan 1,0,Room_Type 4,4,2017,9,21,Online,0,0,0,155.0,1,Not_Canceled
35551,INN35552,2,0,1,3,Meal Plan 1,0,Room_Type 1,74,2018,10,31,Online,0,0,0,90.23,2,Not_Canceled
25714,INN25715,2,2,1,4,Meal Plan 2,0,Room_Type 6,13,2018,4,11,Online,0,0,0,260.4,2,Not_Canceled
24389,INN24390,2,2,0,4,Meal Plan 1,0,Room_Type 6,169,2018,7,5,Online,0,0,0,167.45,2,Canceled
8888,INN08889,1,0,0,2,Meal Plan 1,0,Room_Type 1,228,2018,8,10,Online,0,0,0,90.9,1,Canceled
8911,INN08912,1,0,1,0,Not Selected,0,Room_Type 1,0,2018,12,5,Online,0,0,0,88.0,0,Not_Canceled
33393,INN33394,1,0,0,3,Meal Plan 1,1,Room_Type 4,0,2018,1,5,Complementary,1,0,12,0.0,2,Not_Canceled
15578,INN15579,2,0,1,3,Meal Plan 1,0,Room_Type 1,104,2018,12,8,Online,0,0,0,88.4,1,Not_Canceled
258,INN00259,2,0,0,3,Not Selected,0,Room_Type 1,71,2018,10,18,Online,0,0,0,108.0,1,Not_Canceled
2989,INN02990,2,0,0,1,Not Selected,0,Room_Type 1,49,2018,3,17,Online,0,0,0,71.1,1,Canceled
10352,INN10353,2,0,1,1,Meal Plan 2,0,Room_Type 1,247,2018,6,6,Offline,0,0,0,115.0,1,Canceled
23958,INN23959,2,0,0,2,Meal Plan 1,0,Room_Type 1,86,2017,9,24,Offline,0,0,0,105.0,0,Not_Canceled
4462,INN04463,1,0,0,2,Meal Plan 2,0,Room_Type 4,80,2017,10,9,Offline,0,0,0,108.0,0,Not_Canceled
34540,INN34541,2,0,1,2,Meal Plan 1,0,Room_Type 4,9,2018,2,12,Offline,0,0,0,48.67,0,Not_Canceled
8725,INN08726,2,1,0,1,Meal Plan 1,0,Room_Type 1,17,2018,7,29,Online,0,0,0,129.0,2,Not_Canceled
4327,INN04328,2,0,0,1,Not Selected,0,Room_Type 1,58,2018,10,19,Online,0,0,0,108.0,2,Not_Canceled
27879,INN27880,2,0,0,2,Not Selected,0,Room_Type 1,61,2018,3,4,Online,0,0,0,89.5,0,Not_Canceled
36142,INN36143,3,0,0,4,Meal Plan 1,0,Room_Type 4,37,2018,4,27,Online,0,0,0,148.95,0,Canceled
1351,INN01352,2,0,0,3,Meal Plan 1,0,Room_Type 4,59,2018,9,1,Online,0,0,0,123.3,2,Not_Canceled
31300,INN31301,2,0,2,0,Meal Plan 1,0,Room_Type 1,95,2018,11,20,Online,0,0,0,90.0,2,Canceled
3947,INN03948,2,0,0,4,Meal Plan 1,0,Room_Type 1,235,2018,11,29,Online,0,0,0,73.95,1,Canceled
33462,INN33463,2,0,1,3,Meal Plan 1,0,Room_Type 1,16,2018,5,30,Online,0,0,0,100.73,1,Not_Canceled
28572,INN28573,1,0,0,2,Meal Plan 1,0,Room_Type 1,164,2017,10,2,Offline,0,0,0,100.0,0,Not_Canceled
32797,INN32798,2,0,1,2,Meal Plan 1,0,Room_Type 1,198,2018,9,9,Offline,0,0,0,90.0,0,Canceled
1646,INN01647,2,0,0,2,Meal Plan 2,0,Room_Type 1,273,2017,7,17,Online,0,0,0,109.0,0,Canceled
18251,INN18252,1,0,1,0,Meal Plan 1,0,Room_Type 1,39,2018,9,25,Online,0,0,0,129.7,0,Not_Canceled
1070,INN01071,2,0,1,1,Meal Plan 1,0,Room_Type 1,27,2018,10,3,Offline,0,0,0,95.0,0,Not_Canceled
13154,INN13155,2,0,2,3,Not Selected,0,Room_Type 1,23,2018,10,30,Online,0,0,0,99.0,1,Canceled
36223,INN36224,2,0,0,3,Meal Plan 1,0,Room_Type 1,193,2018,9,29,Online,0,0,0,93.09,1,Canceled
20075,INN20076,1,0,1,3,Meal Plan 1,0,Room_Type 1,255,2018,9,5,Online,0,0,0,94.35,0,Canceled
29067,INN29068,2,2,0,2,Meal Plan 1,0,Room_Type 6,116,2018,9,30,Online,0,0,0,216.45,0,Canceled
20856,INN20857,2,0,0,2,Meal Plan 1,0,Room_Type 1,134,2018,4,29,Online,0,0,0,96.3,0,Not_Canceled
4047,INN04048,2,0,1,3,Meal Plan 1,0,Room_Type 1,13,2018,5,30,Online,0,0,0,85.32,0,Not_Canceled
12975,INN12976,2,0,2,1,Meal Plan 1,0,Room_Type 1,40,2017,12,26,Offline,0,0,0,38.67,0,Not_Canceled
10944,INN10945,2,0,1,3,Meal Plan 1,0,Room_Type 1,135,2018,6,16,Online,0,0,0,119.85,2,Not_Canceled
21133,INN21134,1,0,1,1,Not Selected,0,Room_Type 1,2,2018,5,23,Online,0,0,0,105.34,1,Canceled
15109,INN15110,2,0,1,2,Meal Plan 1,0,Room_Type 1,198,2018,9,9,Offline,0,0,0,90.0,0,Canceled
20597,INN20598,2,0,2,4,Meal Plan 1,0,Room_Type 1,90,2018,6,26,Online,0,0,0,108.3,0,Not_Canceled
3199,INN03200,2,0,0,2,Meal Plan 1,0,Room_Type 1,317,2018,9,15,Online,0,0,0,120.0,0,Canceled
1130,INN01131,2,0,2,5,Meal Plan 1,0,Room_Type 1,155,2018,7,17,Online,0,0,0,101.88,1,Canceled
2480,INN02481,2,0,0,2,Not Selected,0,Room_Type 1,21,2018,8,31,Online,0,0,0,110.0,2,Not_Canceled
8229,INN08230,2,0,2,2,Meal Plan 1,0,Room_Type 4,41,2017,10,23,Online,0,0,0,110.09,1,Not_Canceled
25137,INN25138,2,0,0,1,Meal Plan 1,0,Room_Type 1,1,2018,8,4,Online,0,0,0,110.19,0,Not_Canceled
7045,INN07046,2,0,2,2,Meal Plan 1,0,Room_Type 1,204,2018,9,3,Offline,0,0,0,80.75,2,Not_Canceled
33575,INN33576,2,0,2,2,Meal Plan 1,0,Room_Type 1,31,2018,11,13,Online,0,0,0,88.4,1,Not_Canceled
10016,INN10017,2,0,0,1,Not Selected,0,Room_Type 1,4,2018,8,13,Online,0,0,0,167.0,1,Not_Canceled
1066,INN01067,2,0,0,2,Meal Plan 1,0,Room_Type 1,57,2018,8,10,Online,0,0,0,135.9,1,Not_Canceled
16337,INN16338,2,0,1,1,Meal Plan 2,0,Room_Type 1,301,2018,7,30,Offline,0,0,0,115.0,1,Canceled
35892,INN35893,1,0,0,4,Meal Plan 1,0,Room_Type 1,63,2018,3,8,Online,0,0,0,63.75,1,Canceled
21920,INN21921,2,0,1,5,Meal Plan 1,0,Room_Type 4,124,2018,9,20,Online,0,0,0,143.1,0,Canceled
27536,INN27537,1,0,0,1,Meal Plan 1,0,Room_Type 1,1,2017,11,19,Corporate,1,1,1,65.0,0,Not_Canceled
8509,INN08510,1,0,0,2,Meal Plan 1,0,Room_Type 1,95,2018,4,5,Online,0,0,0,72.8,0,Canceled
4372,INN04373,2,0,0,1,Not Selected,0,Room_Type 1,156,2018,8,11,Online,0,0,0,103.5,0,Canceled
22488,INN22489,2,0,0,1,Meal Plan 2,0,Room_Type 1,41,2017,9,4,Offline,0,0,0,110.0,0,Not_Canceled
20079,INN20080,2,0,2,4,Meal Plan 1,0,Room_Type 1,139,2018,11,16,Offline,0,0,0,68.0,0,Canceled
33027,INN33028,3,0,0,1,Meal Plan 1,0,Room_Type 4,5,2018,2,3,Online,0,0,0,130.0,1,Not_Canceled
6199,INN06200,2,0,1,2,Meal Plan 1,0,Room_Type 1,338,2018,10,7,Online,0,0,0,80.0,0,Canceled
27550,INN27551,1,0,0,4,Meal Plan 1,0,Room_Type 1,5,2018,2,24,Corporate,0,0,0,80.0,0,Not_Canceled
12954,INN12955,2,0,2,5,Not Selected,0,Room_Type 1,17,2018,12,29,Online,0,0,0,92.91,3,Not_Canceled
6490,INN06491,1,0,0,1,Meal Plan 1,0,Room_Type 1,59,2018,1,28,Offline,0,0,0,80.0,0,Not_Canceled
33957,INN33958,1,0,0,2,Meal Plan 1,0,Room_Type 1,1,2018,10,18,Online,0,0,0,154.5,0,Not_Canceled
9112,INN09113,2,2,2,3,Meal Plan 1,0,Room_Type 6,9,2018,9,30,Online,0,0,0,245.0,1,Not_Canceled
28420,INN28421,2,0,0,1,Not Selected,0,Room_Type 1,70,2018,12,8,Online,0,0,0,79.2,2,Not_Canceled
25972,INN25973,4,0,1,3,Meal Plan 1,0,Room_Type 7,46,2018,9,5,Online,0,0,0,186.77,1,Not_Canceled
16094,INN16095,2,0,0,3,Meal Plan 1,0,Room_Type 1,193,2017,10,15,Offline,0,0,0,65.0,0,Canceled
12380,INN12381,2,1,1,0,Meal Plan 1,0,Room_Type 1,187,2018,8,29,Online,0,0,0,112.5,0,Canceled
24676,INN24677,2,0,0,2,Meal Plan 2,0,Room_Type 1,0,2017,8,14,Offline,0,0,0,109.0,0,Not_Canceled
2213,INN02214,2,1,2,4,Meal Plan 1,0,Room_Type 1,76,2018,10,12,Online,0,0,0,135.0,1,Canceled
18480,INN18481,2,0,1,0,Meal Plan 1,0,Room_Type 4,0,2018,1,3,Online,0,0,0,99.0,0,Not_Canceled
23703,INN23704,2,0,1,2,Meal Plan 1,0,Room_Type 1,121,2018,6,24,Offline,0,0,0,90.0,0,Canceled
5731,INN05732,2,0,0,3,Not Selected,0,Room_Type 1,52,2018,11,9,Online,0,0,0,127.37,1,Canceled
20794,INN20795,2,0,0,3,Meal Plan 1,0,Room_Type 1,85,2018,7,5,Offline,0,0,0,86.36,0,Not_Canceled
413,INN00414,3,0,2,2,Meal Plan 1,0,Room_Type 4,76,2018,5,29,Online,0,0,0,150.45,0,Canceled
23620,INN23621,2,0,2,3,Meal Plan 1,0,Room_Type 4,41,2017,11,8,Offline,0,0,0,60.0,1,Not_Canceled
34254,INN34255,1,0,0,2,Meal Plan 1,0,Room_Type 1,7,2017,10,28,Online,0,0,0,92.4,1,Not_Canceled
8974,INN08975,2,0,1,2,Meal Plan 1,0,Room_Type 1,82,2018,4,11,Offline,0,0,0,80.75,0,Not_Canceled
